store_name	code	product_ean	location
Imbituba	BR	8883076205553	America/Sao_Paulo
Riverbank	US	1576850699088	America/Los_Angeles
Kediri	ID	6070562459664	Asia/Jakarta
Tupi	PH	0769367316918	Asia/Manila
Reda	PL	1091095080700	Europe/Warsaw
Oktyabr’skiy	RU	9439048557008	Asia/Yekaterinburg
Privolzhskiy	RU	9532216479406	Europe/Saratov
Guaraciaba do Norte	BR	4748156425389	America/Fortaleza
Martinsburg	US	4035622059484	America/New_York
Same	TZ	4678374620009	Africa/Dar_es_Salaam
Kensington	US	7630437924988	America/New_York
Narwar	IN	1356238795188	Asia/Kolkata
Pekin	US	0120635650194	America/Chicago
Rafiganj	IN	3772045339984	Asia/Kolkata
Jerada	MA	7731250002157	Africa/Casablanca
Betamcherla	IN	7594860474734	Asia/Kolkata
Krymsk	RU	0673573481608	Europe/Moscow
Aurora	US	6496386093028	America/Denver
Saraktash	RU	5694584745485	Asia/Yekaterinburg
South Lawndale	US	8733055844238	America/Chicago
Jalal-Abad	KG	5911925154264	Asia/Bishkek
Segundo Ensanche	ES	9986861165298	Europe/Madrid
Columbia Heights	US	4042913738386	America/Chicago
Lexington	US	0575849435530	America/New_York
Hoogezand	NL	5222227214014	Europe/Amsterdam
Thenia	DZ	6928600624881	Africa/Algiers
Kaukauna	US	4662856205716	America/Chicago
Losser	NL	9182872005282	Europe/Amsterdam
Karlovy Vary	CZ	1275492824901	Europe/Prague
Acworth	US	7779903488347	America/New_York
Arbroath	GB	8780823765417	Europe/London
Yauco	PR	3602619541645	America/Puerto_Rico
Denderleeuw	BE	8176790398466	Europe/Brussels
Pfullingen	DE	8433758903187	Europe/Berlin
Novosilikatnyy	RU	5378547699649	Asia/Barnaul
Buynaksk	RU	4418702972444	Europe/Moscow
Collinwood	US	7770641949008	America/New_York
Brierley Hill	GB	1306523141176	Europe/London
Paidha	UG	0147889098855	Africa/Kampala
Jagna	PH	3739629218257	Asia/Manila
Campobasso	IT	2392276137916	Europe/Rome
Minas de Marcona	PE	1351420902610	America/Lima
Thap Than	TH	0754955593895	Asia/Bangkok
Saint-Genis-Laval	FR	3830962380721	Europe/Paris
Losser	NL	5917324328718	Europe/Amsterdam
Nakhon Si Thammarat	TH	7706797571022	Asia/Bangkok
Novara	IT	4123179864573	Europe/Rome
Maliana	TL	4107756199371	Asia/Dili
Tak Bai	TH	4551477082441	Asia/Bangkok
Wevelgem	BE	8012136746334	Europe/Brussels
Cypress Hills	US	3626222405019	America/New_York
Manjeri	IN	9685200127903	Asia/Kolkata
Itaperuna	BR	8939187850974	America/Sao_Paulo
Hengshui	CN	5333397153413	Asia/Shanghai
Friedberg	DE	3059082963847	Europe/Berlin
Malnate	IT	2608492912160	Europe/Rome
Vestavia Hills	US	6666633452971	America/Chicago
El Achir	DZ	5257087350879	Africa/Algiers
Montecchio Maggiore-Alte Ceccato	IT	0231322290071	Europe/Rome
Elbeuf	FR	2225937002936	Europe/Paris
American Canyon	US	5597604967884	America/Los_Angeles
Liberia	CR	9362622618799	America/Costa_Rica
Kati	ML	9261848650821	Africa/Bamako
Simpang	ID	8189192335618	Asia/Jakarta
Gilbert	US	1104112089690	America/Phoenix
Great Wyrley	GB	6945879675109	Europe/London
Stuttgart	DE	0341860608570	Europe/Berlin
Andijon	UZ	4266580786314	Asia/Tashkent
Redding	US	5466628249279	America/Los_Angeles
Debre Tabor	ET	4780286457663	Africa/Addis_Ababa
Nowshahr	IR	3730948172763	Asia/Tehran
Chosica	PE	8846885941029	America/Lima
Hungund	IN	6565715041877	Asia/Kolkata
New City	US	9295549015535	America/Chicago
Soure	BR	3342759935323	America/Belem
Frederiksberg	DK	6842270658888	Europe/Copenhagen
Bang Ban	TH	7251049864587	Asia/Bangkok
New Yekepa	LR	8930504214967	Africa/Monrovia
Talence	FR	2518242349101	Europe/Paris
Nowra	AU	4259645055593	Australia/Sydney
Gudermes	RU	0858024361184	Europe/Moscow
Santa Catalina	PH	9292709557669	Asia/Manila
Varadero	CU	7444912254534	America/Havana
Uran	IN	9917223934443	Asia/Kolkata
Tiruppuvanam	IN	4140360914114	Asia/Kolkata
Deoli	IN	7211020496718	Asia/Kolkata
Fujioka	JP	4339885487320	Asia/Tokyo
New Canaan	US	6511648235029	America/New_York
Woodbridge	US	5079702889867	America/New_York
Guyong	PH	9911563938741	Asia/Manila
Voznesensk	UA	0871071096861	Europe/Kiev
Tavda	RU	2505806274313	Asia/Yekaterinburg
Losheim	DE	0873355310489	Europe/Berlin
Ar Ruseris	SD	3171405689781	Africa/Khartoum
Azrou	MA	6823814690311	Africa/Casablanca
Kherson	UA	5609293902364	Europe/Kiev
San Carlos	CO	8596596536839	America/Bogota
Bua Yai	TH	5221722294767	Asia/Bangkok
Timaru	NZ	4558984243983	Pacific/Auckland
Boli	CN	2439115619674	Asia/Shanghai
Murray	US	1919237506690	America/Chicago
Canton	US	8741638292062	America/Detroit
Nonsan	KR	3303953749383	Asia/Seoul
Beaconsfield	CA	2260912693877	America/Toronto
Kirchlengern	DE	4941110240107	Europe/Berlin
Media Luna	CU	8406896364981	America/Havana
Far Rockaway	US	0897120943474	America/New_York
Lutsk	UA	2050055554704	Europe/Kiev
Morningside Heights	US	5913508529100	America/New_York
New Kingston	JM	7335057390471	America/Jamaica
Mongo	TD	9037513236962	Africa/Ndjamena
Elamanchili	IN	4520086267433	Asia/Kolkata
Oulmes	MA	8476936974487	Africa/Casablanca
Novopavlovsk	RU	8149275465298	Europe/Moscow
Aguilares	AR	5718967541713	America/Argentina/Tucuman
Paracho de Verduzco	MX	2867984481915	America/Mexico_City
Peabody	US	0286913704505	America/New_York
Lagos	NG	0678318874752	Africa/Lagos
Coralville	US	9027336720847	America/Chicago
Kearns	US	8665021209515	America/Denver
Kampung Ayer Molek	MY	1077745320624	Asia/Kuala_Lumpur
Dombivli	IN	8566935565813	Asia/Kolkata
Adra	IN	6521696193516	Asia/Kolkata
Nowshahr	IR	1619541027675	Asia/Tehran
Karbala	IQ	9015676494788	Asia/Baghdad
Hueytown	US	0810204769937	America/Chicago
Iringa	TZ	7433338070408	Africa/Dar_es_Salaam
Hudiksvall	SE	1624797131021	Europe/Stockholm
Changzhi	CN	9606190848562	Asia/Shanghai
Sun City Center	US	8555255857401	America/New_York
Nanpiao	CN	6707899496696	Asia/Shanghai
Cheraga	DZ	3074222029832	Africa/Algiers
Jashpurnagar	IN	3823076350803	Asia/Kolkata
Jinotepe	NI	1608221157719	America/Managua
Taozhuang	CN	6852083860767	Asia/Shanghai
Nakhon Pathom	TH	8001309477830	Asia/Bangkok
Barmbek-Nord	DE	6110416896983	Europe/Berlin
Naushahra Virkan	PK	7642878762364	Asia/Karachi
Gero	JP	2599870616612	Asia/Tokyo
Toyokawa	JP	9717622087777	Asia/Tokyo
Bonoua	CI	7377059275455	Africa/Abidjan
Barmbek-Nord	DE	9317783125341	Europe/Berlin
Jumilla	ES	2636004815180	Europe/Madrid
Solntsevo	RU	9510962498360	Europe/Moscow
Shalqar	KZ	4605020830642	Asia/Aqtobe
Iwade	JP	3694468348780	Asia/Tokyo
Shalqar	KZ	5103448853032	Asia/Aqtobe
Namerikawa	JP	0233632391394	Asia/Tokyo
Kelowna	CA	1447737273489	America/Vancouver
Great Wyrley	GB	2816737727046	Europe/London
Lons-le-Saunier	FR	7485100876503	Europe/Paris
Tonota	BW	7381706008327	Africa/Gaborone
Uran	IN	8115657741298	Asia/Kolkata
Loanda	BR	2488986764082	America/Sao_Paulo
Carnot	CF	8923354932006	Africa/Bangui
Hita	JP	9910841193889	Asia/Tokyo
Mudanya	TR	6379027537139	Europe/Istanbul
Mirriah	NE	8623534843060	Africa/Niamey
Yeysk	RU	6526273263156	Europe/Moscow
Severodvinsk	RU	7614505542908	Europe/Moscow
Landshut	DE	8005076359276	Europe/Berlin
Salvatierra	MX	9620959995946	America/Mexico_City
Sorsogon	PH	4915899166002	Asia/Manila
Sirsi	IN	4411722911035	Asia/Kolkata
New Canaan	US	0815543158985	America/New_York
Albufeira	PT	1234979113853	Europe/Lisbon
Santa Cruz de Barahona	DO	8305130304359	America/Santo_Domingo
Granger	US	5157063454853	America/Indiana/Indianapolis
Muritiba	BR	1569881541341	America/Bahia
Kot Addu	PK	8573568246101	Asia/Karachi
La Victoria	VE	4391637308802	America/Caracas
Ken Caryl	US	5700012190564	America/Denver
El Alia	TN	7765700120801	Africa/Tunis
Gernika-Lumo	ES	4702498300414	Europe/Madrid
Southsea	GB	0023595955906	Europe/London
Tudela	ES	4450585956180	Europe/Madrid
Sambalpur	IN	8224861540679	Asia/Kolkata
Reus	ES	1338134525878	Europe/Madrid
Vernon	CA	2341422289276	America/Vancouver
Toba	JP	2115767139806	Asia/Tokyo
Pfullingen	DE	5012488721310	Europe/Berlin
Reus	ES	3134872149103	Europe/Madrid
Shimotoda	JP	6224908740040	Asia/Tokyo
les Escaldes	AD	0749377987193	Europe/Andorra
Chilibre	PA	6920798186387	America/Panama
Elamanchili	IN	4293503758219	Asia/Kolkata
Hita	JP	1053171341853	Asia/Tokyo
Burscheid	DE	4486671916325	Europe/Berlin
Gernika-Lumo	ES	4609260580657	Europe/Madrid
Odessa	US	0299661269530	America/Chicago
Bhayandar	IN	6669866641853	Asia/Kolkata
Newburgh	US	7752341275915	America/New_York
Emmeloord	NL	9144149855488	Europe/Amsterdam
Acayucan	MX	1951226951760	America/Mexico_City
Gariadhar	IN	2852703599002	Asia/Kolkata
Altamira	BR	4949155509487	America/Santarem
Damnoen Saduak	TH	0366726475295	Asia/Bangkok
Lille	BE	9936742450852	Europe/Brussels
Rangia	IN	8901047045349	Asia/Kolkata
Busia	KE	9704223343852	Africa/Nairobi
Thap Than	TH	3652849007770	Asia/Bangkok
Amreli	IN	5342009557884	Asia/Kolkata
Gorgonzola	IT	8426714949664	Europe/Rome
Naro-Fominsk	RU	1997159465462	Europe/Moscow
Adra	IN	5872366789906	Asia/Kolkata
Heroica Matamoros	MX	1658303277088	America/Matamoros
Novogrudok	BY	4652620270910	Europe/Minsk
Soure	BR	6949481142721	America/Belem
Hakodate	JP	4114902276862	Asia/Tokyo
Phanat Nikhom	TH	8594229497588	Asia/Bangkok
Jinotepe	NI	9953618250927	America/Managua
Heyuan	CN	6492721312342	Asia/Shanghai
Kyaikto	MM	3127928433493	Asia/Yangon
Sonzacate	SV	1909544002664	America/El_Salvador
Adra	IN	0530864487612	Asia/Kolkata
Middletown	US	2020386955563	America/New_York
Bhit Shah	PK	4610532465923	Asia/Karachi
Vahdat	TJ	5540913020931	Asia/Dushanbe
Varadero	CU	1175679185279	America/Havana
Abilene	US	7408758612774	America/Chicago
Sonzacate	SV	6833558800198	America/El_Salvador
Rueil-Malmaison	FR	3241525653297	Europe/Paris
Kalavoor	IN	0429202878949	Asia/Kolkata
Shaowu	CN	1243041410318	Asia/Shanghai
El Copey	CO	1821745215738	America/Bogota
Maspalomas	ES	5784527636908	Atlantic/Canary
American Canyon	US	1131842763514	America/Los_Angeles
Betamcherla	IN	0615946420296	Asia/Kolkata
Tavda	RU	1436896043972	Asia/Yekaterinburg
Canton	US	7964555195730	America/Detroit
Narwar	IN	7087209154591	Asia/Kolkata
Motomachi	JP	1458474686395	Asia/Tokyo
Zhukovka	RU	7621298120695	Europe/Moscow
Gudermes	RU	5441662776929	Europe/Moscow
Ulan Bator	MN	0978119276749	Asia/Ulaanbaatar
Cuenca	EC	2587152481997	America/Guayaquil
Oaxaca	MX	8073904547355	America/Mexico_City
Abilene	US	4456460599466	America/Chicago
Schleswig	DE	2298797911113	Europe/Berlin
Chiguayante	CL	5006305265071	America/Santiago
Most	CZ	2966761026629	Europe/Prague
Cabo	BR	1986720166945	America/Recife
San Giuliano Milanese	IT	5413901270802	Europe/Rome
Shushary	RU	4897028532059	Europe/Moscow
Pilar	PH	5896956253059	Asia/Manila
Nkpor	NG	8102751708395	Africa/Lagos
Jackson	US	3767759856216	America/Chicago
el Camp de l'Arpa del Clot	ES	2977644736559	Europe/Madrid
Kanganpur	PK	5753099540838	Asia/Karachi
Custoias	PT	7592429048730	Europe/Lisbon
Jersey City	US	9676815948458	America/New_York
Imbituba	BR	1459603963172	America/Sao_Paulo
Glogovac	XK	9036265832972	Europe/Belgrade
Sukabumi	ID	5999399760976	Asia/Jakarta
Fayetteville	US	4078562098892	America/New_York
Tebingtinggi	ID	4620436381588	Asia/Jakarta
Rahat	IL	1291471549375	Asia/Jerusalem
Chapletown	GB	4173308983255	Europe/London
Sarandi	BR	9372372551758	America/Sao_Paulo
Devizes	GB	6894993895507	Europe/London
Chillum	US	0755054826990	America/New_York
Laiwu	CN	4182745837670	Asia/Shanghai
Budva	ME	2151755173735	Europe/Podgorica
Mudanya	TR	9167621083582	Europe/Istanbul
Pahrump	US	6574224042572	America/Los_Angeles
Camayenne	GN	1363370123045	Africa/Conakry
Hengshui	CN	7306694805567	Asia/Shanghai
Westbury	GB	9528749342836	Europe/London
Barbil	IN	9395355798261	Asia/Kolkata
Kensington	US	2538022256368	America/New_York
Saraj	MK	5089119940129	Europe/Skopje
Alytus	LT	7185671242706	Europe/Vilnius
Portogruaro	IT	2014568650582	Europe/Rome
Middletown	US	6859540973701	America/New_York
Pamiers	FR	7705503353693	Europe/Paris
Strathfield	AU	4810745636589	Australia/Sydney
Independence	US	0616499939327	America/Chicago
Svatove	UA	7868259227578	Europe/Zaporozhye
Besuki	ID	0426170421344	Asia/Jakarta
Thomasville	US	4512433300252	America/New_York
Otegen Batyra	KZ	4029496129572	Asia/Almaty
Shepetivka	UA	0295527869531	Europe/Kiev
Narwar	IN	7382882314110	Asia/Kolkata
Larkana	PK	5357562338726	Asia/Karachi
Dobrush	BY	7912721474332	Europe/Minsk
Keene	US	8921430821602	America/New_York
Beaumont	US	3924793147506	America/Los_Angeles
Evergreen Park	US	1877022631906	America/Chicago
Kent	US	6229754778056	America/Los_Angeles
Srinagar	IN	3411749027550	Asia/Kolkata
Tornio	FI	1043505168744	Europe/Helsinki
Kantharalak	TH	6717341750214	Asia/Bangkok
Cavaillon	FR	0119520931784	Europe/Paris
Alfenas	BR	1146232552173	America/Sao_Paulo
East Haven	US	6682606798792	America/New_York
Esmeraldas	BR	8340024590067	America/Sao_Paulo
Nonoichi	JP	3577809181577	Asia/Tokyo
Leland	US	4396568411560	America/New_York
Bergama	TR	5215690654289	Europe/Istanbul
Xinzhou	CN	5154370932265	Asia/Shanghai
Fontenay-aux-Roses	FR	0759675291151	Europe/Paris
Aurora	US	4478886801176	America/Denver
Kidodi	TZ	8783359203798	Africa/Dar_es_Salaam
Charlottenburg-Nord	DE	6142915171926	Europe/Berlin
Beaumont	US	9340199264557	America/Los_Angeles
Chillum	US	4143261431193	America/New_York
Gronau	DE	1988041413760	Europe/Berlin
Amposta	ES	6474103384710	Europe/Madrid
Pointe-Claire	CA	2960709316230	America/Toronto
Ulanhot	CN	6697773985494	Asia/Shanghai
Norwalk	US	9028603585015	America/New_York
Bretten	DE	7953334079668	Europe/Berlin
Lakota	CI	9966975194322	Africa/Abidjan
Saraj	MK	2382764228912	Europe/Skopje
Amreli	IN	9304893589224	Asia/Kolkata
Busia	KE	3859211336968	Africa/Nairobi
San Jose	PH	4609756867149	Asia/Manila
Gariadhar	IN	0634806794018	Asia/Kolkata
Norwalk	US	2271901208750	America/New_York
Scotch Plains	US	6956506356070	America/New_York
Visitacion Valley	US	7600165478077	America/Los_Angeles
Kovylkino	RU	9617306556233	Europe/Moscow
Tarakan	ID	1406131684765	Asia/Makassar
Itabirito	BR	6935612693552	America/Sao_Paulo
Ferrol	ES	5878023460027	Europe/Madrid
Hendala	LK	3892927856023	Asia/Colombo
Rueil-Malmaison	FR	4878067427179	Europe/Paris
Oberhausen	DE	8266346381278	Europe/Berlin
Oldenzaal	NL	5565930064003	Europe/Amsterdam
Efon-Alaaye	NG	4873594893466	Africa/Lagos
Gorakhpur	IN	7914770143924	Asia/Kolkata
South Lawndale	US	4201305740240	America/Chicago
Perugia	IT	3213521594072	Europe/Rome
Winsford	GB	1029383266208	Europe/London
Ngemplak	ID	6137784828781	Asia/Jakarta
Nakhon Si Thammarat	TH	6195036247667	Asia/Bangkok
Zaysan	KZ	0042531641451	Asia/Almaty
Beni Khiar	TN	1105258362722	Africa/Tunis
Pujali	IN	7539173727320	Asia/Kolkata
Bhit Shah	PK	5711732631190	Asia/Karachi
Alytus	LT	9174485147794	Europe/Vilnius
Chiguayante	CL	0477100870312	America/Santiago
Caldas Novas	BR	3201112086617	America/Sao_Paulo
Tiruppuvanam	IN	3879973362098	Asia/Kolkata
Sojat	IN	2213943363295	Asia/Kolkata
Misterbianco	IT	1486671205798	Europe/Rome
Southsea	GB	0156209258718	Europe/London
Taozhuang	CN	0076182309910	Asia/Shanghai
Chapletown	GB	3910776188468	Europe/London
Columbia Heights	US	0199644075274	America/Chicago
Dalsingh Sarai	IN	1106044927385	Asia/Kolkata
Thomasville	US	0286880855477	America/New_York
Glogovac	XK	7387853893311	Europe/Belgrade
Palm Desert	US	8609908611220	America/Los_Angeles
Karlovy Vary	CZ	3371478741588	Europe/Prague
Bhit Shah	PK	7358033366659	Asia/Karachi
Soledade	BR	8581381794471	America/Sao_Paulo
Progreso	MX	3780699137207	America/Merida
San Bernardo	CL	8370783028853	America/Santiago
Naushahra Virkan	PK	2769861747094	Asia/Karachi
Alytus	LT	5874072818536	Europe/Vilnius
Carnaxide	PT	8514426755649	Europe/Lisbon
Nayoro	JP	5796241668349	Asia/Tokyo
Peabody	US	8063621622831	America/New_York
Athlone	IE	8586292765138	Europe/Dublin
Novelda	ES	5513276023390	Europe/Madrid
Brierley Hill	GB	9243341327554	Europe/London
Keizer	US	3141748012379	America/Los_Angeles
Teluk Intan	MY	9292873547817	Asia/Kuala_Lumpur
Sukabumi	ID	2952057229980	Asia/Jakarta
Sakaraha	MG	2024470154429	Indian/Antananarivo
Hoxtolgay	CN	1517587481058	Asia/Urumqi
Kediri	ID	1232524442564	Asia/Jakarta
San Bernardo	CL	6687877823341	America/Santiago
Patnos	TR	2078637535330	Europe/Istanbul
Krasyliv	UA	0004543708539	Europe/Kiev
Thomasville	US	5528052902868	America/New_York
Port Richmond	US	9177110035084	America/New_York
Palm Valley	US	7582471319971	America/New_York
Belper	GB	7042544424525	Europe/London
Bonoua	CI	9150638228756	Africa/Abidjan
Claremont	US	6279327689401	America/Los_Angeles
Aurora	US	3315648702580	America/Denver
Aistala	IN	1227789777926	Asia/Kolkata
Buynaksk	RU	4684312859318	Europe/Moscow
Caravaca	ES	0860022926906	Europe/Madrid
Iringa	TZ	2853985524331	Africa/Dar_es_Salaam
Nikolayevsk-on-Amure	RU	4349260595175	Asia/Vladivostok
Okahandja	NA	5416228186191	Africa/Windhoek
Valday	RU	8381738765297	Europe/Moscow
Westchester	US	3476414773194	America/Chicago
Sar-e Pul	AF	9854425601783	Asia/Kabul
T’aebaek	KR	0416524932978	Asia/Seoul
Zeitz	DE	2485461335874	Europe/Berlin
Bhit Shah	PK	8641732532173	Asia/Karachi
Gariadhar	IN	1130423075008	Asia/Kolkata
Biu	NG	9103455185757	Africa/Lagos
Sheoganj	IN	0069904136062	Asia/Kolkata
Abilene	US	7958242260719	America/Chicago
Pedro II	BR	8347834190081	America/Fortaleza
Ada	US	8736455491811	America/Chicago
Malnate	IT	4676539555197	Europe/Rome
Supaul	IN	1815082658938	Asia/Kolkata
Aklera	IN	8114727077428	Asia/Kolkata
Brierley Hill	GB	1342959310113	Europe/London
Casa Blanca	MX	2293331902718	America/Mexico_City
Bisceglie	IT	7537558147398	Europe/Rome
Hudiksvall	SE	4392401068809	Europe/Stockholm
Strzelce Opolskie	PL	3900561527510	Europe/Warsaw
Novosilikatnyy	RU	8479011233608	Asia/Barnaul
Gainesville	US	1133029139785	America/New_York
Patnos	TR	8463323532412	Europe/Istanbul
Alfenas	BR	1560076913219	America/Sao_Paulo
Leteri	IN	1177416308828	Asia/Kolkata
Cheraga	DZ	5142774848190	Africa/Algiers
Liaoyang	CN	5359870307661	Asia/Shanghai
Aguadilla	PR	9555710921899	America/Puerto_Rico
Eppingen	DE	6088309979351	Europe/Berlin
Harstad	NO	6335624728172	Europe/Oslo
Charlottetown	CA	4050400456316	America/Halifax
Masbate	PH	0972869656837	Asia/Manila
East Dereham	GB	5857907823721	Europe/London
Ajdabiya	LY	1772403412337	Africa/Tripoli
Bar-le-Duc	FR	4746428104635	Europe/Paris
Teluk Intan	MY	3316736174456	Asia/Kuala_Lumpur
Schwalmtal	DE	7977211679475	Europe/Berlin
Kudus	ID	7056991911835	Asia/Jakarta
Siegburg	DE	4712491488903	Europe/Berlin
Teluk Intan	MY	2547612322338	Asia/Kuala_Lumpur
Kasangulu	CD	9690823492116	Africa/Kinshasa
Amposta	ES	2854952717367	Europe/Madrid
Barinas	VE	0742129330131	America/Caracas
Rixensart	BE	5136052641214	Europe/Brussels
Gudermes	RU	7199712597939	Europe/Moscow
Tucano	BR	7389832435857	America/Bahia
Jumilla	ES	1268258768717	Europe/Madrid
Morningside Heights	US	1444955765239	America/New_York
Lesozavodsk	RU	9670455951397	Asia/Vladivostok
El Alia	TN	2579336423855	Africa/Tunis
Dublin	US	2739738964404	America/New_York
Greenville	US	4692504381417	America/Chicago
Gilbert	US	5191873730936	America/Phoenix
Sirsi	IN	7671997785367	Asia/Kolkata
San Fernando de Henares	ES	0318380671254	Europe/Madrid
Lower Earley	GB	4379372443316	Europe/London
Azrou	MA	9964594605205	Africa/Casablanca
Chillum	US	3025174547790	America/New_York
Glendale	US	9189322289247	America/Los_Angeles
Caravaca	ES	9468451936605	Europe/Madrid
Barbil	IN	3584909656409	Asia/Kolkata
Utica	US	5959190447575	America/New_York
Ehingen	DE	6283828468304	Europe/Berlin
Perugia	IT	0625318121522	Europe/Rome
Greenpoint	US	4637633069959	America/New_York
Chapletown	GB	3874650033209	Europe/London
East Haven	US	3989464049954	America/New_York
Rosedale	US	4881511381873	America/New_York
Farafenni	GM	6501560857928	Africa/Banjul
Zaozhuang	CN	2561891298696	Asia/Shanghai
T’aebaek	KR	2267076130170	Asia/Seoul
Dombivli	IN	0195575279835	Asia/Kolkata
Brazzaville	CG	3226677608869	Africa/Brazzaville
Sukabumi	ID	4722788763095	Asia/Jakarta
Darreh Shahr	IR	7755384615748	Asia/Tehran
Talisay	PH	8271050884212	Asia/Manila
Marly-le-Roi	FR	3234035900180	Europe/Paris
Kamakura	JP	1205978413817	Asia/Tokyo
New Yekepa	LR	7557384242999	Africa/Monrovia
Lagarto	BR	9219599477501	America/Maceio
Coralville	US	8007444589735	America/Chicago
Pekanbaru	ID	9454687073245	Asia/Jakarta
Jais	IN	6695901191786	Asia/Kolkata
Beni	CD	2675325598488	Africa/Lubumbashi
Carnot	CF	9633501272976	Africa/Bangui
Reutlingen	DE	7233209826628	Europe/Berlin
Hermsdorf	DE	8002135260276	Europe/Berlin
Bryn Mawr-Skyway	US	9374749839124	America/Los_Angeles
Dumont	US	9844361299519	America/New_York
Tucano	BR	6754965560287	America/Bahia
Sungurlu	TR	8876220288816	Europe/Istanbul
Malden	US	2861634150619	America/New_York
Veracruz	PA	8153708604901	America/Panama
Rangia	IN	0504498202675	Asia/Kolkata
Hrazdan	AM	1247304234796	Asia/Yerevan
Rutland	US	2366814762038	America/New_York
Cheraga	DZ	0806832849158	Africa/Algiers
Bryn Mawr-Skyway	US	4844308509669	America/Los_Angeles
Recodo	PH	7931587692759	Asia/Manila
Pekanbaru	ID	0684039356026	Asia/Jakarta
Nanpiao	CN	0762899728129	Asia/Shanghai
Davis	US	7123193906423	America/Los_Angeles
Changshu City	CN	8743531185212	Asia/Shanghai
Watsonville	US	1783671211072	America/Los_Angeles
Visitacion Valley	US	0860254682113	America/Los_Angeles
An Muileann gCearr	IE	8529526717893	Europe/Dublin
Campobasso	IT	9690331674172	Europe/Rome
Artur Nogueira	BR	5872454831586	America/Sao_Paulo
Deltona	US	0639155187450	America/New_York
